rank,code,name,industry,score_100,score_raw,launch_score,trend_score,momentum_score,activity_score,stability_score,liquidity_score,ret_3,ret_5,ret_10,ret_20,breakout_20,high_breakout_20,close_position_20,price_vs_ma20,ma_alignment_20,trend_slope_20,amount_ratio_1_20,amount_ratio_3_20,amount_ratio_5_20,turnover_5,turnover_20_used,turnover_accel_5_20,vol_10,vol_20,downside_vol_20,win_rate_20,max_drawdown_20,vol_base,range_base,accel,trend_efficiency_20,close_strength_5,upper_shadow_5,avg_amount_20_used,close,trade_date,kline_fallback_used,quote_only_fallback_used,pass_next_2_3d_setup
14,301179,泽宇智能,信息传输、软件和信息技术服务业-软件和信息技术服务业,73.46938775510205,1.7069732394610317,3.0091751726522924,2.963816770849094,2.9901246438949487,0.80194030525572,-1.7120233537817235,0.3316039053126961,,,,,,,,,,,,,,,8.82,,,,,,,,,,,,,539568314.93,26.37,2026-05-12,False,True,True
15,300398,飞凯材料,制造业-化学原料和化学制品制造业,71.42857142857143,1.6912535829949409,1.3529566460885896,1.56180460097313,1.4406727871400964,2.610074962844548,-0.11845125431870843,2.60106596506804,,,,,,,,,,,,,,,13.23,,,,,,,,,,,,,2884099163.02,38.84,2026-05-12,False,True,True
16,300693,盛弘股份,制造业-电气机械和器材制造业,69.38775510204081,1.6527841330341542,2.4402695549746145,2.3123711865071637,2.3865522402182853,1.365311273996498,-1.2726622908578782,1.2195859864915493,,,,,,,,,,,,,,,10.11,,,,,,,,,,,,,1688133100.83,62.57,2026-05-12,False,True,True
17,002812,恩捷股份,制造业-橡胶和塑料制品业,67.3469387755102,1.6249890564595806,1.6275057320902202,2.366998252801835,1.9380925907890982,1.9333357931828963,-1.5347427927180164,3.354844985565602,,,,,,,,,,,,,,,5.65,,,,,,,,,,,,,3739033346.99,83.42,2026-05-12,False,True,True
18,601609,金田股份,制造业-有色金属冶炼和压延加工业,65.3061224489796,1.6042451784903073,2.567472474010942,0.6944256387664002,1.7807928032082343,1.824264184853162,-0.9513455198886416,1.0892138782740128,,,,,,,,,,,,,,,12.84,,,,,,,,,,,,,2723374105.0,12.09,2026-05-12,False,True,True
19,300323,华灿光电,制造业-计算机、通信和其他电子设备制造业,63.26530612244898,1.5967698652959028,2.5898728914437568,2.2904135475995298,2.464099967029181,1.6716782604521974,-3.2460461753487766,1.1542189721761524,,,,,,,,,,,,,,,13.04,,,,,,,,,,,,,2210641937.47,14.79,2026-05-12,False,True,True
20,301246,宏源药业,制造业-医药制造业,61.224489795918366,1.5924754436457724,1.7702983348795929,2.708534761278026,2.164357633966935,2.3300567979679725,-3.0436016207637127,1.5289939545503743,,,,,,,,,,,,,,,16.52,,,,,,,,,,,,,918052284.52,32.3,2026-05-12,False,True,True
21,600601,方正科技,制造业-计算机、通信和其他电子设备制造业,59.183673469387756,1.5683393693791,2.1520555041362437,1.0395067267209208,1.6847850176218082,1.9639367148850662,-1.1072925806821763,1.7630907522446293,,,,,,,,,,,,,,,17.38,,,,,,,,,,,,,10404976731.0,14.31,2026-05-12,False,True,True
22,603798,康普顿,制造业-石油、煤炭及其他燃料加工业,57.14285714285714,1.5428913114855527,2.1586737731625867,1.2263220810145685,1.767086062460419,2.1120481767380523,-2.055567885875174,1.6387680047923374,,,,,,,,,,,,,,,7.9,,,,,,,,,,,,,388896347.0,19.32,2026-05-12,False,True,True
23,600714,金瑞矿业,制造业-化学原料和化学制品制造业,55.10204081632652,1.5345483545843732,1.9746309932545674,2.804136025497759,2.3230231067967075,1.5074585591167182,-1.7570915605852964,0.983306689858506,,,,,,,,,,,,,,,10.2,,,,,,,,,,,,,731454867.0,25.4,2026-05-12,False,True,True
24,600539,狮头股份,批发和零售业-零售业,53.06122448979592,1.5320627315193678,0.8210256533271285,2.4245204250661465,1.4944934574575162,2.741135614078119,-1.0581382842304956,1.9270476574014936,,,,,,,,,,,,,,,11.11,,,,,,,,,,,,,482289766.0,19.07,2026-05-12,False,True,True
25,600769,祥龙电业,电力、热力、燃气及水生产和供应业-水的生产和供应业,51.02040816326531,1.529479624408856,1.8943091916006698,1.8838659724407856,1.8899230395535183,1.9110612323723517,-1.7609532342388654,1.850008828704283,,,,,,,,,,,,,,,9.64,,,,,,,,,,,,,736513050.0,20.82,2026-05-12,False,True,True
26,002222,福晶科技,制造业-计算机、通信和其他电子设备制造业,48.97959183673469,1.5040794209965072,2.125951396748465,2.036600301042317,2.0884239365518824,1.9639367148850662,-3.2460461753487766,1.7630907522446293,,,,,,,,,,,,,,,14.55,,,,,,,,,,,,,7468053365.35,113.36,2026-05-12,False,True,True
27,301369,联动科技,制造业-专用设备制造业,46.93877551020408,1.4660774382599402,2.798630369121016,2.4967329851848667,2.671833467867833,0.8996449544000106,-3.0783432861662483,0.6843577110166162,,,,,,,,,,,,,,,8.08,,,,,,,,,,,,,670046692.44,234.13,2026-05-12,False,True,True
28,002788,鹭燕医药,批发和零售业-批发业,44.89795918367347,1.4450972055187132,2.13251916782703,0.3419143801668626,1.3804651570097595,2.738466691061623,-3.6260696998781614,2.01834305978455,,,,,,,,,,,,,,,16.99,,,,,,,,,,,,,968371302.14,15.15,2026-05-12,False,True,True
29,300845,捷安高科,信息传输、软件和信息技术服务业-软件和信息技术服务业,42.857142857142854,1.4387350079424188,2.6146100035246764,2.1856182691314734,2.434433475079531,1.1021897889737164,-2.252070497957331,-0.16609338923959543,,,,,,,,,,,,,,,14.54,,,,,,,,,,,,,339642916.62,16.54,2026-05-12,False,True,True
30,300166,东方国信,信息传输、软件和信息技术服务业-软件和信息技术服务业,40.816326530612244,1.4381143166678092,0.7675847906156155,2.809561257602396,1.6252149067500632,2.0016611419212245,-0.08607496271537901,1.7501908118777052,,,,,,,,,,,,,,,11.88,,,,,,,,,,,,,2018482176.91,18.74,2026-05-12,False,True,True
31,000636,风华高科,制造业-计算机、通信和其他电子设备制造业,38.775510204081634,1.432079665815476,1.6944417510363439,1.5011560159877742,1.6132617423159445,1.9205505509239555,-1.2915654029019221,1.6833035479437801,,,,,,,,,,,,,,,11.97,,,,,,,,,,,,,4027204769.85,29.45,2026-05-12,False,True,True
32,300567,精测电子,制造业-仪器仪表制造业,36.734693877551024,1.4281801963533696,2.189707947287201,1.3232000114823546,1.8257746142491653,1.5144822652391707,-2.3351385945435688,2.725805907161034,,,,,,,,,,,,,,,6.17,,,,,,,,,,,,,2260426292.96,165.41,2026-05-12,False,True,True
33,600105,永鼎股份,制造业-电气机械和器材制造业,34.69387755102041,1.425288319449961,1.3384303545908298,2.2007022701978864,1.7005845591457935,2.1188710766221024,-2.0036200311527272,2.1545516933737643,,,,,,,,,,,,,,,13.11,,,,,,,,,,,,,10270797312.0,52.32,2026-05-12,False,True,True
34,301292,海科新源,制造业-化学原料和化学制品制造业,32.6530612244898,1.4250091623760823,0.9526748944046165,2.200616101071827,1.4768102012048447,2.069951774675183,0.01360034545369043,1.4758093230485307,,,,,,,,,,,,,,,15.7,,,,,,,,,,,,,1110649016.55,84.96,2026-05-12,False,True,True
35,300607,拓斯达,制造业-通用设备制造业,30.612244897959183,1.4093894531667948,2.1301415299418798,0.5939775620184198,1.4849526634140264,1.7678118614999825,-1.1416405271989725,1.4786626022639302,,,,,,,,,,,,,,,12.59,,,,,,,,,,,,,1379101993.93,33.13,2026-05-12,False,True,True
36,600186,莲花控股,制造业-食品制造业,28.57142857142857,1.402006652731289,-0.11326846495089238,2.0616338463735797,0.8001905058053859,3.0985986609274168,-0.18278791204307224,3.39810744864896,,,,,,,,,,,,,,,12.47,,,,,,,,,,,,,2220902331.0,9.99,2026-05-12,False,True,True
37,300184,力源信息,批发和零售业-批发业,26.53061224489796,1.3913854875675635,0.3910416781065251,2.6103251314986093,1.3231407285312005,2.3427243899478247,-0.29352468595791975,2.5278796743125156,,,,,,,,,,,,,,,9.03,,,,,,,,,,,,,1400749782.14,14.62,2026-05-12,False,True,True
38,603938,三孚股份,制造业-化学原料和化学制品制造业,24.489795918367346,1.3907930150491197,2.7263161229249966,2.351290715253269,2.568805451702871,1.8431544107695295,-3.298493870655844,1.7581572955303937,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,1411126438.0,38.4,2026-05-12,False,True,True
39,002896,中大力德,制造业-通用设备制造业,22.448979591836736,1.3854945505986982,2.208047995980757,0.2850699396680888,1.4003972123294361,1.8292917946949852,-1.5535640025082142,1.7898997270240398,,,,,,,,,,,,,,,11.45,,,,,,,,,,,,,1825222746.57,80.4,2026-05-12,False,True,True
40,300303,聚飞光电,制造业-计算机、通信和其他电子设备制造业,20.408163265306122,1.382130338495113,1.7673929679821356,1.7351041772206661,1.7538316758623185,1.6330351926086792,-1.2142897032613835,1.0737125808354897,,,,,,,,,,,,,,,13.79,,,,,,,,,,,,,2017820480.84,11.08,2026-05-12,False,True,True
41,300432,富临精工,制造业-汽车制造业,18.367346938775512,1.3780696045103527,1.8646480231417886,2.691560370956038,2.211951209223773,0.757696059953387,-0.970205411765346,1.8094236592337551,,,,,,,,,,,,,,,3.81,,,,,,,,,,,,,1765414743.66,27.49,2026-05-12,False,True,True
42,300502,新易盛,制造业-计算机、通信和其他电子设备制造业,16.3265306122449,1.3546968785578752,2.124478220885442,1.3434561811066565,1.7964489641783516,0.9344028217854602,-0.536641260259737,1.7630907522446293,,,,,,,,,,,,,,,5.93,,,,,,,,,,,,,30891207515.72,592.52,2026-05-12,False,True,True
43,300677,英科医疗,制造业-橡胶和塑料制品业,14.285714285714285,1.3443816720745096,2.281782612350864,1.6079413771502407,1.9987692935666022,0.6979068017339505,-0.8661021180528748,1.62119717203742,,,,,,,,,,,,,,,3.85,,,,,,,,,,,,,963673290.06,54.24,2026-05-12,False,True,True
44,002283,天润工业,制造业-汽车制造业,12.244897959183673,1.3430468478729334,2.568551094827499,2.5510873942034205,2.5612163405653856,0.6462387919748971,-2.786592580786869,0.7268511542025708,,,,,,,,,,,,,,,5.96,,,,,,,,,,,,,674177615.68,11.6,2026-05-12,False,True,True
45,301307,美利信,制造业-金属制品业,10.204081632653061,1.3414678289535817,1.493828583709067,2.2709138483980538,1.8202043948784414,1.7858836464778185,-1.785578746116664,0.8876588678128102,,,,,,,,,,,,,,,10.25,,,,,,,,,,,,,634266500.45,58.0,2026-05-12,False,True,True
46,600522,中天科技,制造业-电气机械和器材制造业,8.16326530612245,1.3409061503416688,0.9246441806220017,2.0857616663176564,1.4123135246141767,2.1188710766221024,-1.0911492949457344,2.1545516933737643,,,,,,,,,,,,,,,12.54,,,,,,,,,,,,,18959969316.0,44.08,2026-05-12,False,True,True
47,300943,春晖智控,制造业-通用设备制造业,6.122448979591836,1.3381241378616746,2.485412244838404,1.0775392221185085,1.8941055752960478,1.4894670461583657,-2.7950555878152357,0.8987775703022283,,,,,,,,,,,,,,,16.69,,,,,,,,,,,,,818113058.06,36.33,2026-05-12,False,True,True
48,301150,中一科技,制造业-计算机、通信和其他电子设备制造业,4.081632653061225,1.330110455462474,2.5898728914437568,2.2904135475995298,2.464099967029181,0.8646570880193118,-3.2460461753487766,0.7450013371167641,,,,,,,,,,,,,,,8.4,,,,,,,,,,,,,1390104459.28,77.35,2026-05-12,False,True,True
49,002432,九安医疗,制造业-专用设备制造业,2.0408163265306123,1.312092345530687,1.604527496827631,2.1650377428811485,1.8399418001701084,0.8673282918185986,-0.05819105397474818,1.6931079287849757,,,,,,,,,,,,,,,5.13,,,,,,,,,,,,,1766811603.7,74.6,2026-05-12,False,True,True
50,300880,迦南智能,制造业-仪器仪表制造业,0.0,1.3106700712383172,2.20840476054281,1.3766194779269514,1.8590549418441493,1.592388930283307,-2.8231383396935548,0.9302383441350098,,,,,,,,,,,,,,,11.57,,,,,,,,,,,,,558658018.18,25.4,2026-05-12,False,True,True
